url,title,WKT,longitude,latitude
http://community-exchange.org/,Majunga,"Majunga, Madagascar, Madagascar",46.3172576576,-15.7181491461
http://community-exchange.org/,Alaska Exchange Network,"Anchorage, Alaska, United States",-149.8949,61.2163
http://community-exchange.org/,Central Indiana Community Exchange,"Greenfield, Indiana, United States",-85.7682,39.7855
http://community-exchange.org/,"EcoTrocas Portugal, Comunidade de Trocas","Alges, Estremadura, Portugal",-8.979823,39.549515
http://community-exchange.org/,Seto Turg,"Tallinn, Harju, Estonia",24.745,59.43722
http://community-exchange.org/,Experiment Dadel-NL,"Harderwijk, Gelderland, Netherlands",5.61722,52.35056
http://community-exchange.org/,&#932,"&#961, &#940, &#949",-122.695122,38.34336
http://community-exchange.org/,Bucharest Community Exchange,"Bucharest, Romania, Romania",26.087001,44.438622
http://community-exchange.org/,Yarra Valley LETS,"Warburton, Victoria, Australia",145.6887,-37.7536
http://community-exchange.org/,Humboldt Village Exchange,"Humboldt, California, United States",-120.047533,37.229564
http://community-exchange.org/,Oakland Neighborhoods Community Exchange,"Oakland, California, United States",-122.2714,37.8045
http://community-exchange.org/,The Manzana Community Exchange,"Los Lunas, New Mexico, United States",-106.7613,34.8142
http://community-exchange.org/,Hub City Exchange,"Hagerstown, Washington County, Maryland, United States",-77.7203,39.6419
http://community-exchange.org/,Bank wremeni Sankt-Petersburg,"Sankt-Petersburg, Sankt-Peterburg, Russia",30.298715,59.925629
http://community-exchange.org/,Ca Sa Comuna,"Islas Baleares, Islas Baleares, Spain",2.654382,39.574984
http://community-exchange.org/,Latrobe Valley Exchange,"Latrobe Valley, Victoria, Australia",146.4702777778,-38.2072222222
http://community-exchange.org/,Ecoxarxa de l'alt maresme,"Alt Maresme, Catalunya, Spain",-4.055685,41.294856
http://community-exchange.org/,Fiskars Time Bank,"Fiskars, Raasepori, Finland",23.43611,59.975
http://community-exchange.org/,Kuopion Aikapankki,"Pohjois-Savo, Finland",27.526011,63.089287
http://community-exchange.org/,Red de Apoyo Mutuo de la Vera,"Comarca de la Vera, Extremadura, Spain",-5.46389,40.13056
http://community-exchange.org/,Project Utopia,"Three Rivers, Gauteng, South Africa",27.967179,-26.66359
http://community-exchange.org/,Ecorรฉseau du Pays de Concarneau,"Concarneau, Bretagne, France",-3.91889,47.87528
http://community-exchange.org/,Glasshouse Community Exchange System,"Glasshouse Mountains, Queensland, Australia",152.9555,-26.8992
http://community-exchange.org/,Vihdin Aikapankki,"Vihti, Uusimaa, Finland",24.33306,60.41667
http://community-exchange.org/,Red Moneda Social Aljarafe,"Comarca del Aljarafe, Sevilla, Spain",-5.7257806,37.3812254
http://community-exchange.org/,"PUMA, Red de Moneda Social del Casco Histรณrico Norte de Sevilla","Sevilla, Sevilla, Spain",-5.98333,37.38333
http://community-exchange.org/,Skupina Vzรกjemnรฉ Vรฝpomoci Ostrava,"Ostrava, Moravskoslezskรฝ kraj, Czech Republic",18.2925,49.83556
http://community-exchange.org/,Iisalmen Aikapankki,"Iisalmi, Pohjois-Savo, Finland",27.18889,63.56111
http://community-exchange.org/,Poor Souls Society Exchange,"Old North St. Louis, MO, United States",-90.1959,38.6491
http://community-exchange.org/,Cooperativa Integral Terrassa,"Terrassa, Calalunta, Spain",2.00806,41.56111
http://community-exchange.org/,Raahen Aikapankki,"Raahe, Raahe, Finland",24.479469,64.684828
http://community-exchange.org/,Comunidad de Intercambio Sierra Norte de Madrid,"Sierra Norte de Madrid, Madrid, Spain",-3.69194,40.41889
http://community-exchange.org/,Transition Philippines Exchange,"Metro Manila, N/A, Philippines",120.99501,14.5946
http://community-exchange.org/,Transition US Exchange,"Burke, Virginia, United States",-77.2755,38.7771
http://community-exchange.org/,Stanislaus River Community Exchange,"Modesto, California, United States",-120.9969,37.6391
http://community-exchange.org/,GiTa,"Bilbao, Euskal Herria, Spain",-2.8865828,43.2912611
http://community-exchange.org/,KOINO,"&#920, &#949, &#963",-87.164962,32.193391
http://community-exchange.org/,Kajaanin aikapankki,"Kajaani, Kainuu, Finland",27.73333,64.225
http://community-exchange.org/,ะะฐะฝะบ ะัะตะผะตะฝะธ ะงะ (ะะดะตััะฐ),Ukraine,31.320283,49.322794
http://community-exchange.org/,Banco del tiempo R.ciclo,"Granada-Realejo, Granada, Spain",-3.60083,37.17806
http://community-exchange.org/,Toronto LETS System,"Toronto, Ontario, Canada",-79.3849,43.6529
http://community-exchange.org/,Cooperativa Integral Riojana,"La Rioja, La Rioja, Spain",-2.47329,42.35804
http://community-exchange.org/,Avalon Comunidad,"Barcelona, Cataluรฑa, Spain",2.17694,41.3825
http://community-exchange.org/,Eastland Alternative System of Trade,"Gisborne Region, New Zealand, New Zealand",177.982478,-38.662161
http://community-exchange.org/,Collaboration of Heroes for Health Happiness Harmony and Healing Community,"Healesville, Victoria, Australia",145.5162,-37.6537
http://community-exchange.org/,One Love Bank,"Christiansted, St. Croix, US Virgin Islands",-86.5864,38.2239
http://community-exchange.org/,Tauschnetz Pongau,"Pongau, Salzburg, Austria",13.03333,47.8
http://community-exchange.org/,Vila Real Eco,"Vila Real, Vila Real, Portugal",-7.8,41.28333
http://community-exchange.org/,Kotkan Aikapankki,"Kotka, Kymenlaakso, Finland",26.94583,60.46667
http://community-exchange.org/,Kainuun Aikapankki,"Kainuu, Kainuu, Finland",28.300977,64.598919
http://community-exchange.org/,Kununurra Community Exchange,"Kununurra, Western Australia, Australia",128.7388,-15.7731
http://community-exchange.org/,Barrio de Casetas de Zaragoza,"Casetas, Zaragoza, Spain",-0.88333,41.65
http://community-exchange.org/,Midlands Community Exchange,"Midlands, KwaZulu-Natal, South Africa",30.569412,-28.985647
http://community-exchange.org/,"Wellington North, New Zealand","Wellington, Wellington, New Zealand",174.77722,-41.28889
http://community-exchange.org/,Trueke Comunitario,"Parana, Entre Rios, Argentina",-60.5175,-31.74444
http://community-exchange.org/,Cooperativa Andaluza Ecocenter,"Tarifa, Cadiz, Spain",-5.60567,36.01531
http://community-exchange.org/,Revelstoke Alternative Goods & Services Exchange,"Revelstoke, BC, Canada, British Columbia, Canada",-118.1918,50.9934
http://community-exchange.org/,Comunidad Munitario.Com,"Buenos Aires, Buenos Aires, Argentina",-58.373161,-34.608418
http://community-exchange.org/,Kind Social,"Oakdale, California, United States",-120.8472,37.7666
http://community-exchange.org/,Jeddah Community Exchange,"Jeddah, Mecca, Saudi Arabia",39.17278,21.54278
http://community-exchange.org/,Wroclawski Rynek Obiegu Niezaleznego,"Wroc&#322, aw, l&#261",-82.488461,39.125978
http://community-exchange.org/,EcoXarxa Morvedre,"Sagunto, Valencia, Spain",-0.27333,39.67639
http://community-exchange.org/,Golden Hours Time Exchange,"Golden, British Columbia, Canada",-116.9646,51.2976
http://community-exchange.org/,Karamea Community Energy Exchange,"Karamea, West Coast, New Zealand",172.1133,-41.2468
http://community-exchange.org/,Herri Kooperatiba,"Euskal Herria, Euskal Herria, Spain",-2.2378542,43.2544937
http://community-exchange.org/,Red Eco de Mercado Comunitario,"Comarca de la Montaรฑa Palentina, Palencia, Spain",-4.53333,42.01667
http://community-exchange.org/,Grupo de Alimentaciรณn do Val Miรฑor,"Val Miรฑor, Pontevedra, Spain",-8.6475,42.43361
http://community-exchange.org/,Xarxa d'Intercanvi d'Olivella,"Olivella, Barcelona, Spain",1.81194,41.31167
http://community-exchange.org/,Moneda social del Centre d'animals,"Mollet del valles, Barcelona, Spain",2.2107,41.53557
http://community-exchange.org/,LUX Community Exchange,"Almenno San Bartolomeo, Bergamo, Italy",9.57972,45.74889
http://community-exchange.org/,EIRE L.E.T.S. Network,"Ireland, Ireland, Ireland",-8.24389,53.41291
http://community-exchange.org/,Riga Barter Exchange,"Riga, Riga, Latvia ",24.10694,56.9475
http://community-exchange.org/,Ecorรฉseau du pays de Questembert,"Questembert, Bretagne, France",-2.45306,47.66139
http://community-exchange.org/,Hong Kong Community Exchange,"Hong Kong, Hong Kong, Hong Kong",114.1563055556,22.2777861111
http://community-exchange.org/,Caithness & Sutherland Community Exchange System,"Caithness & Sutherland, Caithness & Sutherland, United Kingdom",-2.36967,54.237933
http://community-exchange.org/,Navarra - Comunidad para el Intercambio,"Pamplona, Navarra, Spain",-1.65,42.81667
http://community-exchange.org/,Mynรคmรคki Vaihtotalous,"Mynรคmรคki, Varsinais-Suomi, Finland",22.372838,60.28655
http://community-exchange.org/,Banco del Tiempo Vigo,"Vigo, Galicia, Spain",-7.5308624,42.5230853
http://community-exchange.org/,Cavan Monaghan Community Exchange,"Cavan Monaghan, County Monaghan, Ireland",-6.97252,54.24784
http://community-exchange.org/,Cooperativa Integral Asturiana,"Oviedo, Asturias, Spain",-5.8423,43.36342
http://community-exchange.org/,Nairobi Exchange Community Service,"Nairobi, Nairobi, Kenya",36.81667,-1.28333
http://community-exchange.org/,Red de Apoyo Mutuo Aurhora,"Motril, Granada, Spain",-3.52056,36.74528
http://community-exchange.org/,Intercanvi Plana Baixa / Troc P.B,"La Llosa, Castellรฒ, Spain",-0.205,39.76833
http://community-exchange.org/,Ficksburg Gumtree Barter,"Ficksburg, Free State, South Africa",27.8766,-28.8716
http://community-exchange.org/,WYMIENNIK. Spolecznosciowy System Wymiany,"Warszawa, Mazowieckie, Poland",21.03333,52.21667
http://community-exchange.org/,Comunidad de Intercambio Siete Picos,"Madrid, Madrid, Spain",-3.6919444444,40.4188888889
http://community-exchange.org/,The Hamilton Time Exchange,"Hamilton, Ontario, Canada",-79.8678,43.2547
http://community-exchange.org/,Movimiento Desempleados,"Alhaurin de la Torre, Mรกlaga, Spain",-4.56499,36.66184
http://community-exchange.org/,CES Horta Sud,"Valencia, Valencia, Spain",-0.739992,39.334334
http://community-exchange.org/,Osel Regiรณn de Murcia,"Regiรณn de Murcia, Espaรฑa, Spain",-5.6462364,36.8618513
http://community-exchange.org/,New Delhi NCR Community Exchange,"New Delhi, Delhi, India",77.215972,28.630701
http://community-exchange.org/,Central Indiana Exchange Circle,"Greater Indianapolis Area, Indiana, United States",-86.1584,39.7683
http://community-exchange.org/,Cooperativa Integral dยดEivissa,"Eivissa, Islas Baleares, Spain",1.43278,38.90889
http://community-exchange.org/,BIMS de Maรงanet de la Selva,"Maรงanet de la Selva, Girona, Spain",3.154991,42.3619998
http://community-exchange.org/,Comunidad de Intercambio de las Cuencas Mineras,"Mieres, Asturias, Spain",-5.77667,43.25
http://community-exchange.org/,Reading LETS,"Reading, Berkshire, United Kingdom",-0.9674,51.458
http://community-exchange.org/,Global Interest Body - Grand Rapids,"Grand Rapids, Michigan, United States",-85.6679,42.9632
http://community-exchange.org/,Valencia Capital y Poblats Maritims,"Valencia, Comunidad Valenciana, Spain",-0.4672757,39.363277
http://community-exchange.org/,MellanNorrland Bytesbank,"Sundsvall, Vรคsternorrland, Sweden",17.31667,62.4
http://community-exchange.org/,Feira Fรฉrtil,"Brasilia, Distrito Federal, Brazil",-47.8823,-15.7934
http://community-exchange.org/,Red ECO Madrid,"Madrid, Madrid, Spain",-3.6919444444,40.4188888889
http://community-exchange.org/,Cyprus Community Exchange,"Paphos, Paphos, Cyprus",32.45,34.76667
http://community-exchange.org/,Sistema de Unidades de Confianza,"La Tierra, Espaรฑa, Spain",-0.354344,39.474457
http://community-exchange.org/,Arokya Community Exchange,"Arakkonam, Tamil Nadu, India",79.66667,13.1
http://community-exchange.org/,Banco de Favores,"Avilรยฉs, Asturias, Spain",-5.819159,43.321814
http://community-exchange.org/,CES - Greater Vancouver,"Greater Vancouver, British Columbia, Canada",-123.25,49.27
http://community-exchange.org/,La Casa de la Red,"Cuernavaca, Morelos, Mexico",-99.1158319,18.9791133
http://community-exchange.org/,Barrydale Community Exchange,"Barrydale, Western Cape, South Africa",20.7244,-33.9053
http://community-exchange.org/,Sistema de Organizaciรณn Local de Patraix,"Valencia, Valencia, Spain",-0.739992,39.334334
http://community-exchange.org/,Comunidad de intercambio Estacion Cielo Abierto,"Valparaiso, Valparaiso, Chile",-71.62199,-33.051994
http://community-exchange.org/,Comunidad de Intercambio de Almer&#237,"a, Almer&#237, Almer&#237",-76.312512,36.829373
http://community-exchange.org/,Fleys,"Mollet del Vallรจs, Barcelona, Spain",2.213405,41.535955
http://community-exchange.org/,Comunidad de intercambio Comarca del Sureste I,"Velilla de San Antonio, Madrid, Spain",-3.48806,40.36694
http://community-exchange.org/,Xarxa Ecovalldeltenes,"L'Ametlla del Vallรจs, Barcelona, Spain",2.17694,41.3825
http://community-exchange.org/,Red Asturiana de comunidades de Trueque,"Asturias, Asturias, Spain",-5.854654,43.366163
http://community-exchange.org/,Central Ohio Exchange Circle,"Columbus, Ohio, United States",-83.0007,39.9623
http://community-exchange.org/,Karnavati Community Exchange,"Ahmedabad, Gujarat, India",72.58,23.03
http://community-exchange.org/,mercaBit.eu,"Madrid, Madrid, Spain",-3.6919444444,40.4188888889
http://community-exchange.org/,Amalgama Social,"Collado Villalba, Madrid, Spain",-3.99139,40.64528
http://community-exchange.org/,Ecored  Chiva-Hoya de Buรฑol,"Hoya de Buรฑol, Valencia, Spain",-0.375,39.46667
http://community-exchange.org/,Cooperativa integral Zamora,"Zamora, Zamora, Spain",-5.75556,41.49889
http://community-exchange.org/,EcoXarxa Alcoiร -Comtat,"Alcoiร -Comtat, Alacant, Spain",-0.48306,38.34528
http://community-exchange.org/,Via Interaxion,"International, International, International",-122.3241,47.5982
http://community-exchange.org/,Banco de Tiempo  Aitana Sur,"Sella, Alicante, Comarca de la Marina Baixa, Spain",-0.27278,38.60833
http://community-exchange.org/,Proxecto Integral Compostela,"Santiago de Compostela, A Coruรฑa, Spain",-8.53333,42.88333
http://community-exchange.org/,Community Exchange System - Whistler,"Whistler, British Columbia, Canada",-122.9543,50.1172
http://community-exchange.org/,Ebro: Moneda social,"Aragรณn, Aragon, Spain",-1.644448,42.802863
http://community-exchange.org/,Banco del tiempo TEMPUS BANK,"Villaquilambre/Leon, SPAIN, Spain",-5.55861,42.64611
http://community-exchange.org/,Nodo San Cris,"San Cristobal de las Casas, Chiapas, Mexico",-92.63833,16.73667
http://community-exchange.org/,Musica y Arte Audiovisual Exchange,"Bocairent, Valencia, Spain",-0.61278,38.76583
http://community-exchange.org/,Creaexchange,"Barcelona, Barcelona, Spain",2.17694,41.3825
http://community-exchange.org/,Cluj,"Cluj Napoca, Cluj, Romania",23.55944,46.78
http://community-exchange.org/,Mas la nou,"Constanti, Tarragona, Spain",1.21433,41.15317
http://community-exchange.org/,DelPlaKarolinas,"Pla-Carolinas, Alicante, Spain",-0.48306,38.34528
http://community-exchange.org/,Feira de Trocas das Virtudes,"Miragaia, Porto, Portugal",-8.62,41.1458333333
http://community-exchange.org/,Comunidad de la Energia,"Ponferrada, Leon, Spain",-6.59083,42.54611
http://community-exchange.org/,Ioannina Community Exchange,"Ioannina/Stoa Sarka, Greece/Epirus, Greece ",20.85,39.66667
http://community-exchange.org/,Mejorando el Barrio de Burgos,"Burgos, Burgos/Castilla y leon, Spain",-3.69972,42.34083
http://community-exchange.org/,Talents Exchange,"Chi&#537, in&#259, Chisinau",-86.173619,39.690617
http://community-exchange.org/,UpLIFT Community Time Credit Exchange,"Toronto, Ontario, Canada",-79.3849,43.6529
http://community-exchange.org/,Sistema de Administraรงao de Recursos de Oasis Mundo,"Paraty, Rio de Janeiro, Brazil",-44.7175,-23.2221
http://community-exchange.org/,Banko del Tiempo Yecla,"Yecla, Murcia, Spain",-1.11667,38.61667
http://community-exchange.org/,Red de Economia Social el Chavico,"Granada, Granada, Spain",-3.60083,37.17806
http://community-exchange.org/,Banco del tiempo 2.0,"Vigo, Pontevedra, Spain",-8.71667,42.23333
http://community-exchange.org/,The Planetary Club,"Getxo, Bizkaia, Spain",-3.00639,43.34417
http://community-exchange.org/,Red de Economรญa Local de Alicante,"Alicante, Alicante, Spain",-0.8765157,38.1775517
http://community-exchange.org/,Banco de tiempo de Altea,"Altea, Alicante, Spain",-0.04889,38.6
http://community-exchange.org/,Comunidad Intercambio CambiarCambiando,"Comarca de Las Vegas (Madrid Sur), Madrid, Spain",-3.830904,40.348579
http://community-exchange.org/,Tidsmaskinens bytesring av varor och tjรคnster,"Stockholm, Stockholm, Sweden",18.06861,59.32944
http://community-exchange.org/,Red de Favores,"Madrid, Madrid, Spain",-3.6919444444,40.4188888889
http://community-exchange.org/,Ibiza Coop ECO,"Ibiza, Baleares, Spain",1.43278,38.90889
http://community-exchange.org/,Banco del Tiempo de Collado Villalba,"Collado Villalba, Madrid, Spain",-3.99139,40.64528
http://community-exchange.org/,Selvam Exchange,"Arakkonam, Tamil Nadu, India",79.66667,13.1
http://community-exchange.org/,Exchange Unit CRED-IT,"Uglas, France",0.43361,43.14111
http://community-exchange.org/,BdT Escorial Abierto,"El Escorial, Madrid, Spain",-4.12694,40.58472
http://community-exchange.org/,Asociaciรณn para el fomento de la moneda complementaria de Jimena de la Frontera,"Jimena de la Frontera, Cรกdiz, Spain",-5.45,36.43333
http://community-exchange.org/,Firavila Ontinyent,"Ontinyent, Valencia, Spain",-0.60722,38.82222
http://community-exchange.org/,Banc de Temps Olesa,"Olesa de Montserrat, Barcelona, Spain",1.89444,41.545
http://community-exchange.org/,MundeStock,"Murcia, Murcia, Spain",-1.13028,37.98611
http://community-exchange.org/,Ecored Mijares Palancia,"Segorbe, Castellรณn, Spain",-0.48955,39.8519
http://community-exchange.org/,Ecoxarxa Ribera Alta del Xuquer,"Alberic, Valรจncia, Spain",-0.52111,39.11667
http://community-exchange.org/,Cybern Technologies,"Chia, Colombia, Colombia ",-74.036787,4.86201
http://community-exchange.org/,Xarxa Agroecolรฒgica La Sembra,"Oliva, Valencia, Spain",-0.12111,38.91944
http://community-exchange.org/,Alboraia L'Horta Nord,"Alboraia, Valรจncia, Spain",-0.34948,39.501
http://community-exchange.org/,Norte Del Valle y Eje Cafetero,"Zarzal, Valle Del Cauca, Colombia ",-76.07028,4.39417
http://community-exchange.org/,Mercat online d'intercanvi de Bonastre,"Bonastre, Tarragona, Spain",1.44083,41.22194
http://community-exchange.org/,WuFlow,"Taos, New mexico, United States",-105.5731,36.4072
http://community-exchange.org/,NZ Red Hat Exchange,"Thames, New Zealand, New Zealand",175.5444,-37.1366
http://community-exchange.org/,LETS Vlaamse Ardennen,"Ronse, Oost-Vlaanderen, Belgium",3.6,50.75
http://community-exchange.org/,Menjalni krog,"Zagorje ob Savi, Zasavje, Slovenia",14.99417,46.13417
http://community-exchange.org/,Herbal Coaching Community Exchange,"Ponca, Arkansas, United States",-93.3646,36.0242
http://community-exchange.org/,Asociaciรณn Sociocultural Sรกmara,"Sierra Oeste, Madrid, Spain",-4.0213162,40.6411331
http://community-exchange.org/,Collado Mediano,"Collado mediano, Espaรฑa, Spain",-4.02333,40.69389
http://community-exchange.org/,FTcredits New London,"New London, Connecticut, United States",-72.0995,41.3557
http://community-exchange.org/,Ozarks Community Exchange,"Mountian Grove, Missouri, United States",-92.492359,38.294958
http://community-exchange.org/,Copenhagen Community Exchange,"Copenhagen, Sjรฆlland, Denmark",12.56889,55.67611
http://community-exchange.org/,Desert Empire Local Exchange Trading System,"Joshua Tree, CA, United States",-116.3131,34.1347
http://community-exchange.org/,Koro Island Community,"Koro Island, -- All Provinces --, Fiji",177.917694,-17.542178
http://community-exchange.org/,Klientskรฝ portรกl CPA,"รstรญ nad Labem, Czech Republic",15.338412,49.742859
http://community-exchange.org/,South Shore Time Exchange,"South Lake Tahoe, CA, United States",-119.9843,38.9332
http://community-exchange.org/,Pรกsalo-Puรงol. Herramienta de pago social.,"Puรงol, Valencia, Spain",-0.375,39.46667
http://community-exchange.org/,Hรคmeen Aikapankki,"Hรคmeenlinna, Hattula, Janakkala, Finland",24.65,60.91667
http://community-exchange.org/,Sud Tarn Community Exchange,"Castres, Tarn, France",2.24,43.60583
http://community-exchange.org/,Banco de tiempo y cosas de Caspe,"Caspe, Zaragoza, Spain",-0.03957,41.23667
http://community-exchange.org/,Uniรณ d'Intercanvis de Catalunya,"Cambrils, Catalunya, Spain",1.05444,41.07528
http://community-exchange.org/,Sistema de Moneda Social de Lemos,"Monforte de Lemos, Lugo, Spain",-7.51611,42.51639
http://community-exchange.org/,Springfield Community Exchange,"Springfield, Missouri, United States",-93.2983,37.2153
http://community-exchange.org/,Smoky Mountain Digital Exchange,"Eastern Tennessee, Tennessee, United States",-82.527674,36.431187
http://community-exchange.org/,Instituto Comenius,"Monterrey, Nuevo Leon, Mexico",-100.30861,25.67139
http://community-exchange.org/,Baldwin/Lawrence Community Exchange,"Lawrence, Kansas, United States",-95.2359,38.9719
http://community-exchange.org/,Banco de Tempo Equilibrium,"Brasil, Brasil, Brazil",-35.351645,-5.856297
http://community-exchange.org/,Service d'รฉchange locaux,"Charleroi, Hainaut, Belgium",4.44417,50.41667
http://community-exchange.org/,Banco Mairinquense de Tempo e Trocas,"Conselheiro Mairinck, Paranรก, Brazil",-50.1707,-23.623
http://community-exchange.org/,Banco de Tempo da Chapada Diamantina,"Lenรงรณis, Bahia, Brazil",-42.501852,-13.455467
http://community-exchange.org/,Sierra de las Villas Exchange,"Sierra de las Villas, Jaรฉn, Spain",-3.589237,38.0725781
http://community-exchange.org/,Hospital del Vendrell,"Vendrell, Spain, Spain",-3.74922,40.463667
http://community-exchange.org/,Kuumaana Trade Exchange,"Windhoek, Namibia, Namibia",17.072984,-22.560084
http://community-exchange.org/,Comarca Baรฑezana Intercambia,"La Baรฑeza, Leon, Spain",-5.56694,42.59889
http://community-exchange.org/,Monchique Troca e Banco do Tempo,"Monchique, Algarve, Portugal",-8.55611,37.31806
http://community-exchange.org/,Intercambio Social,"Lima y a Nivel Nacional, Lima, Peru",-76.548778,-11.83907
http://community-exchange.org/,Colectivo Punto Critico,"Coquimbo, REGIรN DE COQUIMBO, Chile",-71.33333,-29.95
http://community-exchange.org/,Kimberley Community Exchange,"Kimberley, Northern Cape, South Africa",24.763,-28.7377
http://community-exchange.org/,Gold Coast Trading Bank,"Los Pargos, Guanacaste, Costa Rica",-85.8116502408,10.2057857085
http://community-exchange.org/,Sindinerogranada,"Granada, Granada, Spain",-3.60083,37.17806
http://community-exchange.org/,Banco Casa dos 7,"Lisboa, Lisboa, Portugal",-9.16667,38.71667
http://community-exchange.org/,Grupo de intercambio de la Sierra,"Sierra de Aracena, Huelva, Spain",-6.563936,37.893727
http://community-exchange.org/,Banc de temps del Tarragonรจs,"Catalunya, Tarragona, Spain",1.4569568,41.1830796
http://community-exchange.org/,EcoXarxa de la Plana Baixa,"Plana Baixa, Castellรณn, Spain",-0.4117655,39.1467344
http://community-exchange.org/,TROKAKI loja de trocas de Carnide,"Carnide, Lisboa, Portugal",-9.16667,38.71667
http://community-exchange.org/,Unite Nelson Community Exchange,"Nelson, British Columbia, Canada",-117.2879,49.4942
http://community-exchange.org/,Unite El Bolson,"El Bolson, Rio Negro, Argentina",-66.422131,-39.781447
http://community-exchange.org/,Mercadillo de Intercambio Ambulante Libertario,"Valencia, Valencia, Spain",-0.739992,39.334334
http://community-exchange.org/,EcoRED Salamanca,"Salamanca, Salamanca, Spain",-5.64853,40.9721
http://community-exchange.org/,Dolphin Coast Talent Exchange,"Ballito, Kwa-Zulu Natal, South Africa",31.2144,-29.539
http://community-exchange.org/,Red de intercambio el Roble,"Cantabria, Spain",-4.088115,43.185516
http://community-exchange.org/,Comunidad de intercambio Santa Cruz,"Santa Cruz de la Sierra, Andres Ibaรฑez, Bolivia ",-63.1975,-17.78917
http://community-exchange.org/,Comunidade de trocas de Algoz,"Algoz, Algarve, Portugal",-7.976074,37.129666
http://community-exchange.org/,Grupo de Intercambio Ambulante Libertario,"Valencia, Valencia, Spain",-0.739992,39.334334
http://community-exchange.org/,Krakowski Bank Godzin,"Krakรณw, Polska, Poland",21.004328,52.227068
http://community-exchange.org/,Associaciรณ Cerc@,"Tarragona, Catalunya, Spain",1.4569568,41.1830796
http://community-exchange.org/,Nurture | Peaceful Parents Exchange Circle,"Johannesburg / Cape Town, Gauteng / Western Cape, South Africa",18.4289,-33.9351
http://community-exchange.org/,Ecoxarxa Tร rrega,"Terres de Ponent, Catalunya, Spain",3.80421,40.00414
http://community-exchange.org/,Friland Timebank,"Friland, Djursland, Denmark",10.5854003,56.2802869
http://community-exchange.org/,Banco del Tiempo Vistas a la Dehesa,"Collado Villalba, Madrid, Spain",-3.99139,40.64528
http://community-exchange.org/,Comunidad de Intercambio de Guadalajara La Bellota,"Guadalajara, Guadalajara, Spain",-3.2649953,40.6063245
http://community-exchange.org/,Primorskyi Kray Russia,"Vladivostok, Russia/Primorskyi krai/, Russia",131.9,43.11667
http://community-exchange.org/,Ecoxarxa Valira Cadi,"La Seu d'Urgell, Lleida, Spain",1.45861,42.35778
http://community-exchange.org/,Malaysian Community Exchange,"Kuala Lumpur, Selangor, Malaysia",101.418123,3.180396
http://community-exchange.org/,Alamogordo TimeBank,"Alamogordo, NM, United States",-105.9603,32.8998
http://community-exchange.org/,S.E.L du Val de Fontenay,"Fonteny-sous-Bois, Ile de France, France",-0.59861,45.48806
http://community-exchange.org/,North County Dublin Community Exchange,"North Dublin, Dublin, Ireland",-6.267494,53.344104
http://community-exchange.org/,Moneda Social Sanluqueรฑa,"Sanlรบcar de Barrameda, Cรกdiz, Spain",-6.345395,36.784164
http://community-exchange.org/,Dar,"Canet de Mar, Barcelona, Spain",2.58278,41.59111
http://community-exchange.org/,Ecoxarxa de Castellรณ,"Castellรณn, Castellon, Spain",-0.035406,40.230256
http://community-exchange.org/,Cooperativa de Serveis Integrals Bellesa-Salut-Consciencia Espai SER,"La Seu D'Urgell, Lleida, Spain",1.45861,42.35778
http://community-exchange.org/,Compartir (BdT),"Canet de Mar (Barcelona), Spain",2.58278,41.59111
http://community-exchange.org/,Saarijรคrven Aikapankki,"Saarijรคrvi, Keski-Suomi, Finland",25.505778,62.531015
http://community-exchange.org/,Lakeshore TimeBank,"St. Clair Shores, Michigan, United States",-82.9085,42.4646
http://community-exchange.org/,Ecoxarxa Ripollรจs,"Ripoll, Girona, Spain",2.19027,42.20108
http://community-exchange.org/,Asociaciรณn de afectados por la crisis. Trueque y Trato,Spain,-4.055685,41.294856
http://community-exchange.org/,Banco de tiempo de Alicante [15M],"Alicante, Alicante, Spain",-0.8765157,38.1775517
http://community-exchange.org/,Maine Coastal Means of Exchange,"Coastal Maine, Maine, United States",-67.9230792,46.8200431
http://community-exchange.org/,North Rand Welfare Forum Exchange,"Tshwane, Gauteng, South Africa",28.75,-25.71
http://community-exchange.org/,Temptation,"Volos, Magnisia, Greece ",22.93333,39.36667
http://community-exchange.org/,Midvaal Community Exchange,"Midvaal, Midvaal, South Africa",28.1292,-26.623
http://community-exchange.org/,Systรจme d'Echange pour Vitaliser l'Economie,"Le Beaucet, Vaucluse, France",5.11944,43.98389
http://community-exchange.org/,Le Beausel,"Carpentras, Vaucluse, France",5.04806,44.055
http://community-exchange.org/,Asociaciรณn Cultural Serendipia - Castilla-La Mancha,"Mota del Cuervo, Cuenca, Spain",-2.86818,39.50029
http://community-exchange.org/,Gamma-V,"Volos, Greece ",22.93333,39.36667
http://community-exchange.org/,Halifax Community Exchange,"Halifax, NS, Canada",-63.575,44.6484
http://community-exchange.org/,VolosTest3,"Volos, Greece, Greece ",22.93333,39.36667
http://community-exchange.org/,Test Community Exchange,"Cape Town, Western Cape, South Africa",18.4289,-33.9351
http://community-exchange.org/,People Credit and Finance,"Miami, FL, United States",-80.1937,25.7743
http://community-exchange.org/,Polokwane Fair Trade Initiative,"Polokwane, Limpopo, South Africa",29.4554,-23.9041
http://community-exchange.org/,Rock of Gibraltar Exchange,"Gibraltar, Gibraltar, Gibraltar ",-5.34742,36.13871
http://community-exchange.org/,Fis Nua,"Ireland, Ireland, Ireland",-8.24389,53.41291
